filename,width,height,class,xmin,ymin,xmax,ymax
18098dc9ee6aad80_jpg.rf.78b900dcb3a8fdc95c0566f08f8657ac.jpg,416,416,vehicle,48,74,368,335
9995dfc6e0eae5a1_jpg.rf.6c9d2c34969fc3f8057e7ca71f5b3abd.jpg,416,416,license-plate,155,242,217,270
9995dfc6e0eae5a1_jpg.rf.6c9d2c34969fc3f8057e7ca71f5b3abd.jpg,416,416,vehicle,19,85,277,329
50631041f74001aa_jpg.rf.86535271a5bf51fb4ed1535b47488a0e.jpg,416,416,license-plate,69,218,80,238
50631041f74001aa_jpg.rf.86535271a5bf51fb4ed1535b47488a0e.jpg,416,416,vehicle,67,119,394,275
66be6b583048fa94_jpg.rf.72b80d2d10de42c54a02c6441d4ab0eb.jpg,416,416,license-plate,0,199,46,286
66be6b583048fa94_jpg.rf.72b80d2d10de42c54a02c6441d4ab0eb.jpg,416,416,vehicle,0,1,404,416
8ceed1ec9bc3ac45_jpg.rf.7dbd6a94b27f469811be78b617890df9.jpg,416,416,license-plate,245,329,368,369
8ceed1ec9bc3ac45_jpg.rf.7dbd6a94b27f469811be78b617890df9.jpg,416,416,license-plate,353,120,364,123
8ceed1ec9bc3ac45_jpg.rf.7dbd6a94b27f469811be78b617890df9.jpg,416,416,license-plate,404,125,416,129
8ceed1ec9bc3ac45_jpg.rf.7dbd6a94b27f469811be78b617890df9.jpg,416,416,vehicle,0,94,128,154
8ceed1ec9bc3ac45_jpg.rf.7dbd6a94b27f469811be78b617890df9.jpg,416,416,vehicle,1,116,416,410
8ceed1ec9bc3ac45_jpg.rf.7dbd6a94b27f469811be78b617890df9.jpg,416,416,vehicle,98,101,416,143
2e95d7a799e23e11_jpg.rf.871ccc4fc83b814cf2b75d6be4294c7c.jpg,416,416,license-plate,304,202,355,240
2e95d7a799e23e11_jpg.rf.871ccc4fc83b814cf2b75d6be4294c7c.jpg,416,416,vehicle,0,29,319,160
2e95d7a799e23e11_jpg.rf.871ccc4fc83b814cf2b75d6be4294c7c.jpg,416,416,vehicle,24,61,390,395
628a23a43f19c4db_jpg.rf.6c065a9352d55fe6451308834531f738.jpg,416,416,license-plate,56,267,104,322
628a23a43f19c4db_jpg.rf.6c065a9352d55fe6451308834531f738.jpg,416,416,vehicle,0,82,49,129
628a23a43f19c4db_jpg.rf.6c065a9352d55fe6451308834531f738.jpg,416,416,vehicle,0,74,263,415
628a23a43f19c4db_jpg.rf.6c065a9352d55fe6451308834531f738.jpg,416,416,vehicle,241,118,299,151
628a23a43f19c4db_jpg.rf.6c065a9352d55fe6451308834531f738.jpg,416,416,vehicle,343,116,415,162
315aead7766727b8_jpg.rf.7068a7942b48cb749f1012c83be82822.jpg,416,416,license-plate,146,290,241,319
315aead7766727b8_jpg.rf.7068a7942b48cb749f1012c83be82822.jpg,416,416,vehicle,79,94,370,359
4148b2126f0986a4_jpg.rf.7b070a1be82b860bec503b46c8d60895.jpg,416,416,license-plate,144,337,247,370
4148b2126f0986a4_jpg.rf.7b070a1be82b860bec503b46c8d60895.jpg,416,416,vehicle,32,102,355,388
4148b2126f0986a4_jpg.rf.7b070a1be82b860bec503b46c8d60895.jpg,416,416,vehicle,83,105,108,123
4148b2126f0986a4_jpg.rf.7b070a1be82b860bec503b46c8d60895.jpg,416,416,vehicle,177,100,222,114
a67bc3f5f8650c73_jpg.rf.6e3a3bd824cd48f87ce46581e83b6e05.jpg,416,416,license-plate,274,232,348,255
a67bc3f5f8650c73_jpg.rf.6e3a3bd824cd48f87ce46581e83b6e05.jpg,416,416,vehicle,12,104,406,325
593e594137f374ab_jpg.rf.81dcafde18cc4442d88e438683cbcf7e.jpg,416,416,license-plate,202,220,355,309
593e594137f374ab_jpg.rf.81dcafde18cc4442d88e438683cbcf7e.jpg,416,416,vehicle,0,0,415,415
36d7b8b3cca3b0f5_jpg.rf.88cbef001e85fc6ff058ecdfa68f258c.jpg,416,416,license-plate,33,165,47,183
36d7b8b3cca3b0f5_jpg.rf.88cbef001e85fc6ff058ecdfa68f258c.jpg,416,416,license-plate,319,38,325,43
36d7b8b3cca3b0f5_jpg.rf.88cbef001e85fc6ff058ecdfa68f258c.jpg,416,416,license-plate,326,51,329,56
36d7b8b3cca3b0f5_jpg.rf.88cbef001e85fc6ff058ecdfa68f258c.jpg,416,416,license-plate,392,113,402,123
36d7b8b3cca3b0f5_jpg.rf.88cbef001e85fc6ff058ecdfa68f258c.jpg,416,416,vehicle,15,8,416,222
343326e127297379_jpg.rf.881dc6b24cd6b354295df65f3f4914d0.jpg,416,416,license-plate,397,219,415,234
343326e127297379_jpg.rf.881dc6b24cd6b354295df65f3f4914d0.jpg,416,416,vehicle,35,106,319,416
343326e127297379_jpg.rf.881dc6b24cd6b354295df65f3f4914d0.jpg,416,416,vehicle,220,93,416,286
334f31e809ec9a77_jpg.rf.792f706c95fcd893ad449ca9ece06e6b.jpg,416,416,license-plate,65,241,96,268
334f31e809ec9a77_jpg.rf.792f706c95fcd893ad449ca9ece06e6b.jpg,416,416,vehicle,21,69,356,325
334f31e809ec9a77_jpg.rf.792f706c95fcd893ad449ca9ece06e6b.jpg,416,416,vehicle,251,74,414,151
0f0596b1c511e071_jpg.rf.815f845f246014dbc136b0522c7e5c46.jpg,416,416,license-plate,108,50,116,53
0f0596b1c511e071_jpg.rf.815f845f246014dbc136b0522c7e5c46.jpg,416,416,license-plate,367,200,416,239
0f0596b1c511e071_jpg.rf.815f845f246014dbc136b0522c7e5c46.jpg,416,416,vehicle,50,42,416,389
0f0596b1c511e071_jpg.rf.815f845f246014dbc136b0522c7e5c46.jpg,416,416,vehicle,55,22,84,59
0f0596b1c511e071_jpg.rf.815f845f246014dbc136b0522c7e5c46.jpg,416,416,vehicle,76,23,128,64
98bcfbc4d3c8abbc_jpg.rf.87f26a782d63947d12c83d7a5fd91530.jpg,416,416,license-plate,12,225,40,240
98bcfbc4d3c8abbc_jpg.rf.87f26a782d63947d12c83d7a5fd91530.jpg,416,416,license-plate,96,167,107,173
98bcfbc4d3c8abbc_jpg.rf.87f26a782d63947d12c83d7a5fd91530.jpg,416,416,vehicle,0,154,54,265
98bcfbc4d3c8abbc_jpg.rf.87f26a782d63947d12c83d7a5fd91530.jpg,416,416,vehicle,69,108,401,337
98bcfbc4d3c8abbc_jpg.rf.87f26a782d63947d12c83d7a5fd91530.jpg,416,416,vehicle,88,129,202,195
5cc19b450a51ee4c_jpg.rf.72020ac43e4fff7a3e380836ace872d0.jpg,416,416,license-plate,289,344,347,403
5cc19b450a51ee4c_jpg.rf.72020ac43e4fff7a3e380836ace872d0.jpg,416,416,vehicle,0,117,16,154
5cc19b450a51ee4c_jpg.rf.72020ac43e4fff7a3e380836ace872d0.jpg,416,416,vehicle,21,91,401,416
5cc19b450a51ee4c_jpg.rf.72020ac43e4fff7a3e380836ace872d0.jpg,416,416,vehicle,361,123,416,233
53ad98b12752ad16_jpg.rf.9258a099cae4a3a6c3321898f3b4766c.jpg,416,416,license-plate,49,91,68,104
53ad98b12752ad16_jpg.rf.9258a099cae4a3a6c3321898f3b4766c.jpg,416,416,license-plate,172,191,238,237
53ad98b12752ad16_jpg.rf.9258a099cae4a3a6c3321898f3b4766c.jpg,416,416,license-plate,174,21,184,28
53ad98b12752ad16_jpg.rf.9258a099cae4a3a6c3321898f3b4766c.jpg,416,416,license-plate,329,10,344,18
53ad98b12752ad16_jpg.rf.9258a099cae4a3a6c3321898f3b4766c.jpg,416,416,license-plate,358,46,369,54
53ad98b12752ad16_jpg.rf.9258a099cae4a3a6c3321898f3b4766c.jpg,416,416,vehicle,17,0,396,415
895d440e05b2a8d8_jpg.rf.8730ed5c7eb062a29fce357c2dc3d302.jpg,416,416,license-plate,74,290,164,322
895d440e05b2a8d8_jpg.rf.8730ed5c7eb062a29fce357c2dc3d302.jpg,416,416,vehicle,11,24,387,387
39c193bcc0c00f9e_jpg.rf.781a5ff666724fcd66548b039c467617.jpg,416,416,license-plate,85,227,181,316
61a69ad713142e45_jpg.rf.788c2385590e08a29253fb003fbcc98d.jpg,416,416,license-plate,125,262,173,311
61a69ad713142e45_jpg.rf.788c2385590e08a29253fb003fbcc98d.jpg,416,416,vehicle,0,108,74,154
61a69ad713142e45_jpg.rf.788c2385590e08a29253fb003fbcc98d.jpg,416,416,vehicle,67,0,416,410
064a8def3049d040_jpg.rf.90625fa7457d5b6a2ed8d1981c370f07.jpg,416,416,license-plate,22,296,86,359
064a8def3049d040_jpg.rf.90625fa7457d5b6a2ed8d1981c370f07.jpg,416,416,vehicle,0,25,373,415
37ff77d13a54aac2_jpg.rf.9067ae4e51914e97340679f7da4761e7.jpg,416,416,license-plate,167,283,205,321
37ff77d13a54aac2_jpg.rf.9067ae4e51914e97340679f7da4761e7.jpg,416,416,vehicle,98,47,383,371
5df8816356fc2b29_jpg.rf.8b6570bf909e9ad42b82f42c4db06483.jpg,416,416,license-plate,14,268,26,293
5df8816356fc2b29_jpg.rf.8b6570bf909e9ad42b82f42c4db06483.jpg,416,416,vehicle,10,54,368,384
a929dc75c20da7d8_jpg.rf.9300a2de5d27c683842fcd23736a5d88.jpg,416,416,license-plate,120,197,221,248
a929dc75c20da7d8_jpg.rf.9300a2de5d27c683842fcd23736a5d88.jpg,416,416,vehicle,0,0,416,416
a54e7bb80448f3b0_jpg.rf.9c47e418b7a796c755e1747d631eec3d.jpg,416,416,license-plate,0,240,17,272
a54e7bb80448f3b0_jpg.rf.9c47e418b7a796c755e1747d631eec3d.jpg,416,416,license-plate,294,198,329,225
a54e7bb80448f3b0_jpg.rf.9c47e418b7a796c755e1747d631eec3d.jpg,416,416,vehicle,0,107,75,352
a54e7bb80448f3b0_jpg.rf.9c47e418b7a796c755e1747d631eec3d.jpg,416,416,vehicle,1,81,387,351
4793138df3c05610_jpg.rf.972e072f212d074b837a92141438cd97.jpg,416,416,license-plate,199,312,236,352
4793138df3c05610_jpg.rf.972e072f212d074b837a92141438cd97.jpg,416,416,vehicle,107,21,325,399
1545c73bdecb3e2f_jpg.rf.8e1564eaf230480319dc4101f4452d61.jpg,416,416,license-plate,40,263,80,299
1545c73bdecb3e2f_jpg.rf.8e1564eaf230480319dc4101f4452d61.jpg,416,416,vehicle,0,84,175,330
1545c73bdecb3e2f_jpg.rf.8e1564eaf230480319dc4101f4452d61.jpg,416,416,vehicle,23,37,396,393
49595029959689b7_jpg.rf.8c8035268f7f715b849ad01988a4152b.jpg,416,416,license-plate,324,264,358,309
49595029959689b7_jpg.rf.8c8035268f7f715b849ad01988a4152b.jpg,416,416,vehicle,11,87,388,397
49595029959689b7_jpg.rf.8c8035268f7f715b849ad01988a4152b.jpg,416,416,vehicle,23,141,57,171
908a3ac555a1a509_jpg.rf.9b6de09ca6fe8651c3fae8fcdda598c1.jpg,416,416,license-plate,239,274,286,303
908a3ac555a1a509_jpg.rf.9b6de09ca6fe8651c3fae8fcdda598c1.jpg,416,416,vehicle,23,66,393,359
185d5dfa193c4ced_jpg.rf.9cdd189acc892f114ce63a76457ffd73.jpg,416,416,license-plate,173,195,228,236
185d5dfa193c4ced_jpg.rf.9cdd189acc892f114ce63a76457ffd73.jpg,416,416,vehicle,65,33,336,358
2f3887024d298547_jpg.rf.960facd047ab9b5b06dc78aebb995cc6.jpg,416,416,license-plate,190,214,237,229
2f3887024d298547_jpg.rf.960facd047ab9b5b06dc78aebb995cc6.jpg,416,416,vehicle,28,66,275,267
9286a99f243b359a_jpg.rf.a414b722f5e0981c32f1700c12433877.jpg,416,416,license-plate,322,196,366,230
9286a99f243b359a_jpg.rf.a414b722f5e0981c32f1700c12433877.jpg,416,416,vehicle,21,91,389,366
67c834b73882a9f9_jpg.rf.9244beb39fba4d02d40c4524e03e8528.jpg,416,416,license-plate,165,45,172,63
67c834b73882a9f9_jpg.rf.9244beb39fba4d02d40c4524e03e8528.jpg,416,416,license-plate,248,194,355,248
67c834b73882a9f9_jpg.rf.9244beb39fba4d02d40c4524e03e8528.jpg,416,416,license-plate,338,80,348,95
67c834b73882a9f9_jpg.rf.9244beb39fba4d02d40c4524e03e8528.jpg,416,416,vehicle,4,0,415,415
66771a4870c324f9_jpg.rf.7e0e8a08694e661e565a4131de8f9bd1.jpg,416,416,license-plate,307,101,362,124
66771a4870c324f9_jpg.rf.7e0e8a08694e661e565a4131de8f9bd1.jpg,416,416,vehicle,0,0,415,415
66771a4870c324f9_jpg.rf.7e0e8a08694e661e565a4131de8f9bd1.jpg,416,416,vehicle,263,1,416,182
1ead26febde18ce9_jpg.rf.8d4edb2d9b2cbd16add0b5473d70930e.jpg,416,416,license-plate,168,145,278,217
1ead26febde18ce9_jpg.rf.8d4edb2d9b2cbd16add0b5473d70930e.jpg,416,416,vehicle,0,0,415,366
86c92b0402fec141_jpg.rf.a35170b73727f3b88b332b02251071d2.jpg,416,416,license-plate,132,214,224,252
86c92b0402fec141_jpg.rf.a35170b73727f3b88b332b02251071d2.jpg,416,416,vehicle,0,39,75,359
86c92b0402fec141_jpg.rf.a35170b73727f3b88b332b02251071d2.jpg,416,416,vehicle,44,4,379,408
934645379fe657e1_jpg.rf.a3883e752400120dfbe2f5008e3e2989.jpg,416,416,license-plate,138,286,287,334
934645379fe657e1_jpg.rf.a3883e752400120dfbe2f5008e3e2989.jpg,416,416,vehicle,24,112,396,388
6a0ef049e5ec4b16_jpg.rf.98d8e331aee243bde7dc31bc5f8fd0f4.jpg,416,416,license-plate,2,252,105,333
693acf98575cbe27_jpg.rf.9850e018cf310923df2d29a1800c0f6a.jpg,416,416,license-plate,71,130,102,169
693acf98575cbe27_jpg.rf.9850e018cf310923df2d29a1800c0f6a.jpg,416,416,vehicle,14,13,365,276
0727983dd5f9e4e6_jpg.rf.8c94837c18980170b58739110124bac8.jpg,416,416,license-plate,198,322,289,376
0727983dd5f9e4e6_jpg.rf.8c94837c18980170b58739110124bac8.jpg,416,416,vehicle,15,24,416,407
2e8a83cfb1afe7ba_jpg.rf.8ce8069b705d20adcd2ef9f147d3fc25.jpg,416,416,license-plate,136,262,204,287
2e8a83cfb1afe7ba_jpg.rf.8ce8069b705d20adcd2ef9f147d3fc25.jpg,416,416,vehicle,74,93,342,340
2e8a83cfb1afe7ba_jpg.rf.8ce8069b705d20adcd2ef9f147d3fc25.jpg,416,416,vehicle,197,77,228,97
2e8a83cfb1afe7ba_jpg.rf.8ce8069b705d20adcd2ef9f147d3fc25.jpg,416,416,vehicle,222,71,246,93
2e8a83cfb1afe7ba_jpg.rf.8ce8069b705d20adcd2ef9f147d3fc25.jpg,416,416,vehicle,380,58,416,75
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,license-plate,203,285,248,332
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,license-plate,238,139,251,148
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,vehicle,52,12,309,390
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,vehicle,56,112,66,126
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,vehicle,62,109,85,133
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,vehicle,84,111,115,146
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,vehicle,136,106,157,120
71881a9c0f7f0a86_jpg.rf.9ef668aae602f3126b2c84a232ef173b.jpg,416,416,vehicle,165,103,273,178
7f56adf4b9306ac9_jpg.rf.9dc9ab3c02db3fe6b64b764724260709.jpg,416,416,license-plate,85,188,162,221
7f56adf4b9306ac9_jpg.rf.9dc9ab3c02db3fe6b64b764724260709.jpg,416,416,vehicle,19,10,393,399
7f56adf4b9306ac9_jpg.rf.9dc9ab3c02db3fe6b64b764724260709.jpg,416,416,vehicle,317,5,415,234
415d64bf8cfe82f2_jpg.rf.a5807ed8f33a1a8c33926249f0c4cd70.jpg,416,416,license-plate,169,207,241,234
415d64bf8cfe82f2_jpg.rf.a5807ed8f33a1a8c33926249f0c4cd70.jpg,416,416,vehicle,117,111,385,355
747b0f12f54703ee_jpg.rf.9cfeb83d4a6b1cf3dd2c4ecd4455a22d.jpg,416,416,license-plate,149,291,277,322
747b0f12f54703ee_jpg.rf.9cfeb83d4a6b1cf3dd2c4ecd4455a22d.jpg,416,416,vehicle,0,0,66,162
747b0f12f54703ee_jpg.rf.9cfeb83d4a6b1cf3dd2c4ecd4455a22d.jpg,416,416,vehicle,20,0,398,372
747b0f12f54703ee_jpg.rf.9cfeb83d4a6b1cf3dd2c4ecd4455a22d.jpg,416,416,vehicle,314,0,416,232
3e156de979eb0828_jpg.rf.a769843005b0a65849c1293762618561.jpg,416,416,license-plate,255,309,317,359
3e156de979eb0828_jpg.rf.a769843005b0a65849c1293762618561.jpg,416,416,vehicle,26,4,397,396
54ebca2064066a49_jpg.rf.a718edf5920c4ba66db0ead0996d0fc1.jpg,416,416,license-plate,190,226,255,275
54ebca2064066a49_jpg.rf.a718edf5920c4ba66db0ead0996d0fc1.jpg,416,416,vehicle,65,38,384,403
0e50ea14c4fc1353_jpg.rf.af1e1459644dca272075519bbb44bed1.jpg,416,416,license-plate,237,256,308,284
0e50ea14c4fc1353_jpg.rf.af1e1459644dca272075519bbb44bed1.jpg,416,416,vehicle,47,4,358,345
0e50ea14c4fc1353_jpg.rf.af1e1459644dca272075519bbb44bed1.jpg,416,416,vehicle,351,23,369,59
182268e1f8c6525f_jpg.rf.9fc08ed4e7919ff159c56a86f16a6aa7.jpg,416,416,license-plate,206,252,277,294
182268e1f8c6525f_jpg.rf.9fc08ed4e7919ff159c56a86f16a6aa7.jpg,416,416,vehicle,6,82,302,379
182268e1f8c6525f_jpg.rf.9fc08ed4e7919ff159c56a86f16a6aa7.jpg,416,416,vehicle,265,143,315,195
182268e1f8c6525f_jpg.rf.9fc08ed4e7919ff159c56a86f16a6aa7.jpg,416,416,vehicle,312,122,416,215
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,license-plate,65,103,70,109
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,license-plate,301,301,344,345
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,25,107,394,357
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,27,79,47,103
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,46,84,78,114
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,87,78,119,105
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,196,72,257,120
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,238,79,300,118
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,316,80,376,113
6504632e0dc25997_jpg.rf.9e46d812fbb564225472ef94851d0d85.jpg,416,416,vehicle,374,70,416,137
3ecd5af7c4f11963_jpg.rf.a5b5b9de5c3a8e7ee286add86d4ffb84.jpg,416,416,license-plate,120,134,256,236
3ecd5af7c4f11963_jpg.rf.a5b5b9de5c3a8e7ee286add86d4ffb84.jpg,416,416,vehicle,0,0,415,415
4c04b488ddc48225_jpg.rf.a63b3e99374c3f3079498faf390ef77b.jpg,416,416,license-plate,317,232,368,271
4c04b488ddc48225_jpg.rf.a63b3e99374c3f3079498faf390ef77b.jpg,416,416,vehicle,6,17,408,398
80d21c58a71a0751_jpg.rf.a790b0cb81061f58c17bd18f225c96fd.jpg,416,416,license-plate,106,229,179,257
80d21c58a71a0751_jpg.rf.a790b0cb81061f58c17bd18f225c96fd.jpg,416,416,vehicle,1,98,76,246
80d21c58a71a0751_jpg.rf.a790b0cb81061f58c17bd18f225c96fd.jpg,416,416,vehicle,37,107,324,378
80d21c58a71a0751_jpg.rf.a790b0cb81061f58c17bd18f225c96fd.jpg,416,416,vehicle,328,220,415,257
15a51e29f5ceffd8_jpg.rf.b7fbeeef929ab35ccc982de040787e4a.jpg,416,416,license-plate,174,237,237,287
2a3e44107826e876_jpg.rf.a81310fb9b5e4656c8bad4af68958d5a.jpg,416,416,license-plate,246,173,291,211
2a3e44107826e876_jpg.rf.a81310fb9b5e4656c8bad4af68958d5a.jpg,416,416,vehicle,46,12,331,355
5581a1b7d2f0f2b4_jpg.rf.af51de43f942942ee217eaf28521a4bb.jpg,416,416,license-plate,172,251,236,284
5581a1b7d2f0f2b4_jpg.rf.af51de43f942942ee217eaf28521a4bb.jpg,416,416,vehicle,58,147,356,324
5641e6ad7d2600f2_jpg.rf.aef41a174f61796cd3abbde588cd31c8.jpg,416,416,license-plate,62,270,125,324
5641e6ad7d2600f2_jpg.rf.aef41a174f61796cd3abbde588cd31c8.jpg,416,416,vehicle,0,65,128,243
5641e6ad7d2600f2_jpg.rf.aef41a174f61796cd3abbde588cd31c8.jpg,416,416,vehicle,43,47,404,402
a6e3b0b73220cd32_jpg.rf.b36ceec258cb3cae076a055265e16c9f.jpg,416,416,license-plate,177,261,245,295
a6e3b0b73220cd32_jpg.rf.b36ceec258cb3cae076a055265e16c9f.jpg,416,416,vehicle,109,85,400,370
6e819dc674a74078_jpg.rf.ab8eef002d1ac35ef709ed968ff0d568.jpg,416,416,license-plate,202,172,301,217
6e819dc674a74078_jpg.rf.ab8eef002d1ac35ef709ed968ff0d568.jpg,416,416,license-plate,389,8,403,17
6e819dc674a74078_jpg.rf.ab8eef002d1ac35ef709ed968ff0d568.jpg,416,416,vehicle,22,2,105,80
6e819dc674a74078_jpg.rf.ab8eef002d1ac35ef709ed968ff0d568.jpg,416,416,vehicle,24,1,363,361
6e819dc674a74078_jpg.rf.ab8eef002d1ac35ef709ed968ff0d568.jpg,416,416,vehicle,306,1,409,40
6e819dc674a74078_jpg.rf.ab8eef002d1ac35ef709ed968ff0d568.jpg,416,416,vehicle,396,2,416,55
63d3df798bc8840f_jpg.rf.b3f8f6505f221285a61d9390931055b0.jpg,416,416,license-plate,163,261,257,317
63d3df798bc8840f_jpg.rf.b3f8f6505f221285a61d9390931055b0.jpg,416,416,vehicle,0,74,416,366
63d3df798bc8840f_jpg.rf.b3f8f6505f221285a61d9390931055b0.jpg,416,416,vehicle,31,93,113,152
64de505bd2bac82b_jpg.rf.9f33368fad743b9bfe748d39a949493e.jpg,416,416,license-plate,88,318,161,349
64de505bd2bac82b_jpg.rf.9f33368fad743b9bfe748d39a949493e.jpg,416,416,vehicle,49,123,292,390
485e5f37dd13ffab_jpg.rf.b37feba1bce7e1ebf78258013aa553e8.jpg,416,416,license-plate,39,90,54,104
485e5f37dd13ffab_jpg.rf.b37feba1bce7e1ebf78258013aa553e8.jpg,416,416,vehicle,95,36,341,335
485e5f37dd13ffab_jpg.rf.b37feba1bce7e1ebf78258013aa553e8.jpg,416,416,vehicle,294,7,373,136
53386dae3cf13cc3_jpg.rf.a9d7fb9d64339bd7dc4426d411e6b667.jpg,416,416,license-plate,115,266,244,310
53386dae3cf13cc3_jpg.rf.a9d7fb9d64339bd7dc4426d411e6b667.jpg,416,416,vehicle,33,0,370,338
53386dae3cf13cc3_jpg.rf.a9d7fb9d64339bd7dc4426d411e6b667.jpg,416,416,vehicle,370,30,416,159
67945cf7a6beccdf_jpg.rf.bfb9fa6162dc1affd39b6fb9ff3cb899.jpg,416,416,license-plate,182,313,249,345
67945cf7a6beccdf_jpg.rf.bfb9fa6162dc1affd39b6fb9ff3cb899.jpg,416,416,vehicle,49,2,416,397
1a3e9d87d733ff7f_jpg.rf.ba1b45c533408790cfb186090a5bd673.jpg,416,416,license-plate,337,211,372,235
1a3e9d87d733ff7f_jpg.rf.ba1b45c533408790cfb186090a5bd673.jpg,416,416,vehicle,21,59,397,353
4b3aba5dfb7a0492_jpg.rf.c3c61189479caf4a4fe01f7e671dac56.jpg,416,416,license-plate,70,214,114,254
4b3aba5dfb7a0492_jpg.rf.c3c61189479caf4a4fe01f7e671dac56.jpg,416,416,vehicle,45,89,365,378
9a795bbf4e94d630_jpg.rf.c4e7bd53f92019ae6ed8d5146852676d.jpg,416,416,license-plate,122,288,196,320
9a795bbf4e94d630_jpg.rf.c4e7bd53f92019ae6ed8d5146852676d.jpg,416,416,vehicle,51,0,352,387
844adfe06e003c09_jpg.rf.bfc4c5ed5206fd5b58c831bca3a52256.jpg,416,416,license-plate,242,282,262,297
844adfe06e003c09_jpg.rf.bfc4c5ed5206fd5b58c831bca3a52256.jpg,416,416,vehicle,193,225,307,349
246a0e4264a39433_jpg.rf.c7b49864a35b789817e56971401cb8a6.jpg,416,416,license-plate,125,245,162,270
246a0e4264a39433_jpg.rf.c7b49864a35b789817e56971401cb8a6.jpg,416,416,vehicle,40,117,250,361
23c2c79a9febbf3e_jpg.rf.b25deda249c3ead5d9305237cd03f8bb.jpg,416,416,license-plate,254,267,304,316
23c2c79a9febbf3e_jpg.rf.b25deda249c3ead5d9305237cd03f8bb.jpg,416,416,vehicle,93,0,351,390
5fb888d79b551331_jpg.rf.b5fee649bb7814d73d90fdd22ce129bc.jpg,416,416,license-plate,192,193,307,255
5fb888d79b551331_jpg.rf.b5fee649bb7814d73d90fdd22ce129bc.jpg,416,416,vehicle,0,22,28,67
5fb888d79b551331_jpg.rf.b5fee649bb7814d73d90fdd22ce129bc.jpg,416,416,vehicle,0,1,416,390
5fb888d79b551331_jpg.rf.b5fee649bb7814d73d90fdd22ce129bc.jpg,416,416,vehicle,37,26,241,93
5fb888d79b551331_jpg.rf.b5fee649bb7814d73d90fdd22ce129bc.jpg,416,416,vehicle,353,18,416,91
5fb888d79b551331_jpg.rf.b5fee649bb7814d73d90fdd22ce129bc.jpg,416,416,vehicle,387,55,416,119
0cacb08195a3e2d7_jpg.rf.c476bb424132c7c128aff2715b9016e8.jpg,416,416,license-plate,125,236,177,288
0cacb08195a3e2d7_jpg.rf.c476bb424132c7c128aff2715b9016e8.jpg,416,416,vehicle,74,70,416,402
7cbc7ee444622a66_jpg.rf.c413df997fe7fc1b53477b73be804506.jpg,416,416,license-plate,199,249,296,282
7cbc7ee444622a66_jpg.rf.c413df997fe7fc1b53477b73be804506.jpg,416,416,vehicle,0,76,9,97
7cbc7ee444622a66_jpg.rf.c413df997fe7fc1b53477b73be804506.jpg,416,416,vehicle,30,65,365,302
7cbc7ee444622a66_jpg.rf.c413df997fe7fc1b53477b73be804506.jpg,416,416,vehicle,274,294,416,416
aefe747315dd79fc_jpg.rf.c5fca180f028eda93b4b4b6534d3c82e.jpg,416,416,license-plate,87,277,159,327
aefe747315dd79fc_jpg.rf.c5fca180f028eda93b4b4b6534d3c82e.jpg,416,416,license-plate,282,127,304,139
aefe747315dd79fc_jpg.rf.c5fca180f028eda93b4b4b6534d3c82e.jpg,416,416,vehicle,44,66,413,388
2d6640fb230770fd_jpg.rf.c61f1b3533c7d1f81f55ef17c74de8b4.jpg,416,416,license-plate,39,148,63,159
2d6640fb230770fd_jpg.rf.c61f1b3533c7d1f81f55ef17c74de8b4.jpg,416,416,license-plate,289,187,338,223
2d6640fb230770fd_jpg.rf.c61f1b3533c7d1f81f55ef17c74de8b4.jpg,416,416,vehicle,0,106,82,202
2d6640fb230770fd_jpg.rf.c61f1b3533c7d1f81f55ef17c74de8b4.jpg,416,416,vehicle,0,116,8,134
2d6640fb230770fd_jpg.rf.c61f1b3533c7d1f81f55ef17c74de8b4.jpg,416,416,vehicle,27,119,78,133
2d6640fb230770fd_jpg.rf.c61f1b3533c7d1f81f55ef17c74de8b4.jpg,416,416,vehicle,56,4,380,330
